id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,Term_Length,Length_Type,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
1016154,AZ,INDIVIDUAL,10+ years,SES,E,MORTGAGE,11/11/2021,12/12/2021,9/12/2021,Charged Off,10/12/2021,1243851,credit card,E5,60,months,Verified,84000.00,0.20,533.23,0.20,20000.00,26.00,9164.00
679239,MA,INDIVIDUAL,3 years,Partners Healthcare,E,MORTGAGE,2/11/2021,2/14/2021,10/13/2021,Charged Off,11/13/2021,867705,credit card,E2,60,months,Verified,101000.00,0.17,865.52,0.17,35000.00,34.00,28981.00
649089,VA,INDIVIDUAL,6 years,TNT CONCRETE INC,E,MORTGAGE,1/11/2021,7/14/2021,3/14/2021,Charged Off,4/14/2021,830396,credit card,E1,60,months,Verified,90000.00,0.12,588.75,0.16,24000.00,35.00,23428.00
1009012,MO,INDIVIDUAL,7 years,,E,MORTGAGE,12/11/2021,9/12/2021,4/12/2021,Charged Off,5/12/2021,1235713,credit card,E4,60,months,Verified,58000.00,0.25,481.94,0.20,18225.00,32.00,3013.00
684594,CA,INDIVIDUAL,< 1 year,TriSept Corporation,E,MORTGAGE,3/11/2021,5/16/2021,10/12/2021,Charged Off,11/12/2021,874087,credit card,E1,60,months,Verified,115000.00,0.06,858.59,0.16,35000.00,34.00,23819.00
968130,FL,INDIVIDUAL,< 1 year,Hancock Bank,E,MORTGAGE,10/11/2021,6/13/2021,1/13/2021,Charged Off,2/13/2021,1189083,credit card,E2,60,months,Verified,25000.00,0.25,164.83,0.19,6350.00,19.00,2773.00
747481,FL,INDIVIDUAL,10+ years,NASA Kennedy Space Center,E,MORTGAGE,5/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,946419,credit card,E3,60,months,Verified,93000.00,0.20,619.81,0.19,24000.00,41.00,6083.00
612541,GA,INDIVIDUAL,< 1 year,,E,MORTGAGE,11/10/2021,10/11/2021,7/11/2021,Charged Off,8/11/2021,785434,credit card,E1,60,months,Verified,40000.00,0.22,242.92,0.16,10000.00,45.00,1451.00
1016245,NJ,INDIVIDUAL,5 years,Parsippany-Troy Hills Board of Education,F,MORTGAGE,11/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,1243947,credit card,F2,60,months,Verified,54000.00,0.17,544.23,0.21,20000.00,15.00,5939.00
979287,CA,INDIVIDUAL,6 years,LBUSD/Jefferson Middle School,F,MORTGAGE,10/11/2021,4/16/2021,5/12/2021,Charged Off,6/12/2021,1202366,credit card,F5,60,months,Verified,100000.00,0.12,695.46,0.22,25000.00,19.00,4858.00
686989,OH,INDIVIDUAL,6 years,"Rockford Homes, Columbus, OH",F,MORTGAGE,3/11/2021,9/12/2021,6/12/2021,Charged Off,7/12/2021,876905,credit card,F1,60,months,Verified,66500.00,0.23,804.19,0.18,31500.00,19.00,21699.00
703280,TX,INDIVIDUAL,3 years,SIEMENS,F,MORTGAGE,3/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,895222,credit card,F5,60,months,Verified,70000.00,0.17,395.25,0.20,15000.00,25.00,8298.00
684661,AL,INDIVIDUAL,4 years,TEI Biosciences,F,MORTGAGE,3/11/2021,11/12/2021,7/12/2021,Charged Off,8/12/2021,874161,credit card,F5,60,months,Verified,150000.00,0.11,922.23,0.20,35000.00,43.00,14851.00
611512,KS,INDIVIDUAL,< 1 year,Capwest Mortgage,E,MORTGAGE,11/10/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,784200,credit card,E4,60,months,Verified,120000.00,0.16,365.19,0.17,19200.00,27.00,7302.00
535721,WI,INDIVIDUAL,10+ years,Sensient Flavors,E,OWN,6/10/2021,7/15/2021,1/13/2021,Charged Off,2/13/2021,692198,credit card,E4,60,months,Verified,48000.00,0.13,301.86,0.18,12000.00,16.00,9182.00
1036945,IL,INDIVIDUAL,6 years,FMC Inc.,E,OWN,12/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1266833,credit card,E1,60,months,Verified,50000.00,0.13,386.15,0.19,15000.00,17.00,6561.00
1000396,NY,INDIVIDUAL,10+ years,st josephs hospital,E,OWN,11/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,1226025,credit card,E4,60,months,Verified,86000.00,0.21,396.66,0.20,15000.00,45.00,3472.00
970196,NJ,INDIVIDUAL,1 year,ERPLY,E,OWN,10/11/2021,4/14/2021,7/13/2021,Charged Off,8/13/2021,1191441,credit card,E3,60,months,Verified,60000.00,0.19,408.29,0.19,15600.00,17.00,9293.00
1042060,VA,INDIVIDUAL,2 years,Inova Health System,F,OWN,12/11/2021,2/15/2021,9/14/2021,Charged Off,10/14/2021,1272334,credit card,F2,60,months,Verified,56000.00,0.22,605.45,0.21,22250.00,26.00,24411.00
836842,NY,INDIVIDUAL,10+ years,P.I.E. Facilities of NY Inc.,B,RENT,8/11/2021,5/16/2021,11/15/2021,Charged Off,12/15/2021,1046927,credit card,B2,60,months,Verified,25000.00,0.14,258.47,0.11,12000.00,37.00,13187.00
831318,CA,INDIVIDUAL,3 years,kai fragrance,B,RENT,9/11/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,1040533,credit card,B3,60,months,Verified,70000.00,0.23,444.54,0.11,30800.00,33.00,2663.00
810303,NY,INDIVIDUAL,7 years,Cleary Gottlieb,B,RENT,7/11/2021,7/15/2021,6/14/2021,Charged Off,7/14/2021,1017200,credit card,B5,60,months,Verified,70000.00,0.17,266.88,0.12,12000.00,23.00,10171.00
879369,DC,INDIVIDUAL,< 1 year,e-Stet,B,RENT,10/11/2021,1/15/2021,8/14/2021,Charged Off,9/14/2021,1094191,credit card,B3,60,months,Verified,150000.00,0.14,552.46,0.12,25000.00,14.00,20572.00
521784,AL,INDIVIDUAL,2 years,Flex-n-gate,C,RENT,6/10/2021,4/14/2021,12/13/2021,Charged Off,1/13/2022,674813,credit card,C2,60,months,Verified,60000.00,0.22,355.81,0.14,25000.00,36.00,15443.00
699652,CA,INDIVIDUAL,5 years,Los Angeles Unified School District,C,RENT,3/11/2021,9/14/2021,6/14/2021,Charged Off,7/14/2021,891236,credit card,C1,60,months,Verified,38000.00,0.29,344.50,0.13,15250.00,24.00,13724.00
777395,CA,INDIVIDUAL,1 year,mitac internaltional corp,C,RENT,7/11/2021,5/16/2021,11/11/2021,Charged Off,12/11/2021,979876,credit card,C1,60,months,Verified,48000.00,0.16,350.89,0.13,25000.00,24.00,1397.00
846333,NV,INDIVIDUAL,7 years,wal mart,C,RENT,8/11/2021,4/15/2021,11/14/2021,Charged Off,12/14/2021,1057715,credit card,C4,60,months,Verified,25000.00,0.15,177.60,0.15,7500.00,20.00,7391.00
1023860,MA,INDIVIDUAL,8 years,Target,C,RENT,11/11/2021,4/14/2021,1/14/2021,Charged Off,2/14/2021,1216633,credit card,C4,60,months,Verified,75000.00,0.17,478.64,0.15,20000.00,29.00,13433.00
929732,WA,INDIVIDUAL,1 year,Aerotek Professional Services,C,RENT,12/11/2021,1/14/2021,8/13/2021,Charged Off,9/13/2021,1150483,credit card,C1,60,months,Verified,31000.00,0.18,345.08,0.13,15000.00,15.00,8450.00
600979,CT,INDIVIDUAL,2 years,Yale New Haven Hospital,C,RENT,10/10/2021,3/16/2021,6/15/2021,Charged Off,7/15/2021,771246,credit card,C1,60,months,Verified,31000.00,0.24,223.61,0.12,10000.00,8.00,12221.00
611331,AL,INDIVIDUAL,3 years,fedex express,C,RENT,11/10/2021,11/12/2021,7/12/2021,Charged Off,8/12/2021,783967,credit card,C4,60,months,Verified,29550.00,0.19,160.53,0.13,7000.00,28.00,4495.00
1032392,FL,INDIVIDUAL,8 years,SunTrust Bank,C,RENT,12/11/2021,3/14/2021,11/13/2021,Charged Off,12/13/2021,1261826,credit card,C4,60,months,Verified,50000.00,0.22,430.78,0.15,18000.00,15.00,11328.00
751248,GA,INDIVIDUAL,1 year,Bank of America,D,RENT,5/11/2021,9/12/2021,6/12/2021,Charged Off,7/12/2021,950678,credit card,D4,60,months,Verified,50000.00,0.17,495.87,0.17,20000.00,13.00,9562.00
711919,MI,INDIVIDUAL,3 years,ICG,D,RENT,3/11/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,904924,credit card,D2,60,months,Verified,32000.00,0.14,379.89,0.15,16000.00,8.00,7540.00
546460,NJ,INDIVIDUAL,4 years,Major League Baseball Advanced Media,D,RENT,8/10/2021,5/16/2021,11/14/2021,Charged Off,12/14/2021,704672,credit card,D3,60,months,Verified,40800.00,0.22,293.97,0.16,12200.00,12.00,14992.00
990813,CA,INDIVIDUAL,5 years,URS Corporation,D,RENT,10/11/2021,12/12/2021,8/12/2021,Charged Off,9/12/2021,1215022,credit card,D4,60,months,Verified,36000.00,0.10,452.98,0.18,18000.00,12.00,4565.00
520223,CA,INDIVIDUAL,< 1 year,Chicago title,D,RENT,5/10/2021,5/16/2021,3/11/2021,Charged Off,4/11/2021,672510,credit card,D3,60,months,Verified,36000.00,0.13,158.16,0.15,6600.00,27.00,1416.00
1054630,IL,INDIVIDUAL,10+ years,Bonded Collection Corporation,D,RENT,12/11/2021,11/14/2021,7/14/2021,Charged Off,8/14/2021,1286283,credit card,D2,60,months,Verified,81000.00,0.13,420.40,0.17,25000.00,25.00,14097.00
1053217,FL,INDIVIDUAL,8 years,USPS,D,RENT,12/11/2021,6/14/2021,2/14/2021,Charged Off,3/14/2021,1284783,credit card,D3,60,months,Verified,68000.00,0.10,569.96,0.17,22800.00,20.00,18005.00
577565,CA,INDIVIDUAL,10+ years,ViTrax,D,RENT,9/10/2021,5/16/2021,6/13/2021,Charged Off,7/13/2021,742697,credit card,D4,60,months,Verified,72000.00,0.25,230.77,0.16,9500.00,21.00,7383.00
641147,FL,INDIVIDUAL,4 years,hard rock casino,D,RENT,1/11/2021,7/11/2021,2/11/2021,Charged Off,3/11/2021,820716,credit card,D2,60,months,Verified,65000.00,0.11,129.30,0.14,5500.00,8.00,373.00
544400,CO,INDIVIDUAL,< 1 year,Premier Roofing,D,RENT,7/10/2021,5/16/2021,6/11/2021,Charged Off,7/11/2021,702283,credit card,D2,60,months,Verified,40000.00,0.20,342.97,0.15,16500.00,14.00,3429.00
774609,CA,INDIVIDUAL,2 years,crete carrier corp.,E,RENT,6/11/2021,4/16/2021,3/12/2021,Charged Off,4/12/2021,976794,credit card,E1,60,months,Verified,45000.00,0.07,198.03,0.18,7800.00,16.00,1782.00
783200,NY,INDIVIDUAL,5 years,Temp Force / Department of Health,E,RENT,6/11/2021,4/16/2021,11/13/2021,Charged Off,12/13/2021,986284,credit card,E5,60,months,Verified,23000.00,0.22,169.78,0.20,6450.00,3.00,6364.00
518494,CA,INDIVIDUAL,9 years,"Citibank, N.A.",E,RENT,5/10/2021,5/12/2021,1/12/2021,Charged Off,2/12/2021,670211,credit card,E4,60,months,Verified,73000.00,0.18,435.81,0.18,25000.00,8.00,6335.00
1051694,VA,INDIVIDUAL,9 years,WIPRO,E,RENT,12/11/2021,12/15/2021,5/15/2021,Charged Off,6/15/2021,1283010,credit card,E4,60,months,Verified,95000.00,0.18,317.33,0.20,12000.00,12.00,13953.00
988421,NV,INDIVIDUAL,10+ years,wal mart,E,RENT,10/11/2021,4/15/2021,12/14/2021,Charged Off,1/14/2022,1212650,credit card,E5,60,months,Verified,44000.00,0.20,373.26,0.20,14000.00,44.00,14836.00
744805,MD,INDIVIDUAL,1 year,Net 100 LTD,E,RENT,5/11/2021,5/16/2021,5/14/2021,Charged Off,6/14/2021,943310,credit card,E4,60,months,Verified,32000.00,0.17,465.90,0.19,17850.00,12.00,16307.00
897153,AL,INDIVIDUAL,10+ years,Sylacauga City Board of Education,F,RENT,10/11/2021,5/16/2021,12/14/2021,Charged Off,1/14/2022,1117704,credit card,F3,60,months,Verified,65642.00,0.19,658.36,0.22,24000.00,33.00,29237.00
714281,MD,INDIVIDUAL,4 years,Federal Bureau of Prisons,F,RENT,4/11/2021,4/16/2021,7/13/2021,Charged Off,8/13/2021,907665,credit card,F5,60,months,Verified,74872.00,0.13,606.04,0.20,23000.00,20.00,20425.00
1050995,NY,INDIVIDUAL,10+ years,SOUTHERN WINE & SPIRITS,F,RENT,12/11/2021,4/16/2021,12/12/2021,Charged Off,1/12/2022,1282456,credit card,F2,60,months,Verified,76000.00,0.19,680.28,0.21,25000.00,13.00,8162.00
1033669,CA,INDIVIDUAL,10+ years,Kaiser Permanente,F,RENT,12/11/2021,5/16/2021,12/15/2021,Charged Off,1/15/2022,1263245,credit card,F5,60,months,Verified,143000.00,0.13,973.64,0.22,35000.00,20.00,46850.00
615313,MN,INDIVIDUAL,10+ years,FEDERAL BUREAU OF PRISONS,C,MORTGAGE,11/10/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,789042,credit card,C4,60,months,Verified,64800.00,0.13,103.20,0.13,4500.00,22.00,2176.00
699567,NJ,INDIVIDUAL,3 years,"Armistead Mechanical, Inc.",D,MORTGAGE,3/11/2021,5/16/2021,6/12/2021,Charged Off,7/12/2021,891142,credit card,D2,60,months,Verified,90000.00,0.12,379.89,0.15,16000.00,37.00,5697.00
883638,OR,INDIVIDUAL,10+ years,us postal service,E,MORTGAGE,9/11/2021,12/14/2021,9/14/2021,Charged Off,10/14/2021,1098961,credit card,E1,60,months,Verified,47900.00,0.13,308.92,0.19,12000.00,23.00,11657.00
573020,CT,INDIVIDUAL,9 years,william backus hospital,D,OWN,9/10/2021,10/14/2021,9/14/2021,Charged Off,10/14/2021,712620,credit card,D5,60,months,Verified,36000.00,0.21,318.35,0.16,13000.00,23.00,14817.00
539729,CA,INDIVIDUAL,4 years,ProCourier Inc,E,RENT,7/10/2021,8/14/2021,3/14/2021,Charged Off,4/14/2021,696907,credit card,E3,60,months,Verified,65000.00,0.03,219.61,0.17,8800.00,9.00,10104.00
589608,NY,INDIVIDUAL,3 years,Kids First Pediatrics,E,RENT,10/10/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,757411,credit card,E1,60,months,Verified,40000.00,0.16,196.47,0.16,8000.00,25.00,5026.00
606655,FL,INDIVIDUAL,4 years,MSC Group,A,MORTGAGE,11/10/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,778258,credit card,A5,60,months,Verified,107400.00,0.24,298.36,0.07,24250.00,34.00,17901.00
586329,TX,INDIVIDUAL,10+ years,U.S.P.S.,A,MORTGAGE,10/10/2021,9/15/2021,5/13/2021,Fully Paid,6/13/2021,753253,credit card,A3,60,months,Verified,53400.00,0.23,155.30,0.06,8000.00,35.00,8953.00
871420,NH,INDIVIDUAL,10+ years,town of boxborough,B,MORTGAGE,9/11/2021,4/13/2021,3/13/2021,Fully Paid,4/13/2021,1085499,credit card,B2,60,months,Verified,100000.00,0.06,323.08,0.11,15000.00,31.00,17114.00
1009533,GA,INDIVIDUAL,10+ years,Fannin Regional Hospital,B,MORTGAGE,11/11/2021,11/14/2021,12/13/2021,Fully Paid,1/13/2022,1236283,credit card,B3,60,months,Verified,65000.00,0.11,751.34,0.12,34000.00,37.00,40971.00
822939,CA,INDIVIDUAL,10+ years,Avery Dennison,B,MORTGAGE,8/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1031461,credit card,B3,60,months,Verified,92000.00,0.15,449.43,0.11,20675.00,25.00,24123.00
880992,TX,INDIVIDUAL,10+ years,Walgreen Company,B,MORTGAGE,10/11/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,1096055,credit card,B3,60,months,Verified,108000.00,0.11,773.44,0.12,35000.00,34.00,40854.00
867728,MO,INDIVIDUAL,10+ years,Ozark Electric Coop,B,MORTGAGE,9/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,1081342,credit card,B3,60,months,Verified,75000.00,0.14,529.86,0.11,35000.00,31.00,27622.00
680409,OR,INDIVIDUAL,10+ years,Royal Caribbean Cruises Ltd,B,MORTGAGE,2/11/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,869207,credit card,B4,60,months,Verified,55610.00,0.07,296.10,0.11,13700.00,23.00,16714.00
737800,IL,INDIVIDUAL,10+ years,"Wright Tool & Die, Inc.",B,MORTGAGE,4/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,935049,credit card,B4,60,months,Verified,33000.00,0.14,389.04,0.11,18000.00,16.00,23347.00
564338,WI,INDIVIDUAL,10+ years,Walgreen Co.,B,MORTGAGE,8/10/2021,8/15/2021,9/15/2021,Fully Paid,10/15/2021,726133,credit card,B4,60,months,Verified,78000.00,0.09,281.45,0.11,12800.00,34.00,16886.00
600718,OR,INDIVIDUAL,10+ years,Merrell Apparel,B,MORTGAGE,10/10/2021,2/16/2021,11/15/2021,Fully Paid,12/15/2021,770964,credit card,B4,60,months,Verified,125000.00,0.12,290.49,0.10,20000.00,49.00,17463.00
578038,CA,INDIVIDUAL,10+ years,Majestic Industry Hills,B,MORTGAGE,9/10/2021,9/14/2021,9/14/2021,Fully Paid,10/14/2021,743234,credit card,B4,60,months,Verified,117000.00,0.16,131.93,0.11,6000.00,31.00,7822.00
837014,CA,INDIVIDUAL,10+ years,"Spray Gould & Bowers, LLP",B,MORTGAGE,8/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1047114,credit card,B5,60,months,Verified,75000.00,0.28,667.19,0.12,30000.00,32.00,38046.00
862527,AL,INDIVIDUAL,10+ years,"J&B Importers, Inc.",B,MORTGAGE,9/11/2021,2/15/2021,2/15/2021,Fully Paid,3/15/2021,1075569,credit card,B5,60,months,Verified,97000.00,0.27,555.99,0.12,25000.00,36.00,32425.00
971421,IL,INDIVIDUAL,10+ years,dept of homeland security,B,MORTGAGE,10/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,1193154,credit card,B5,60,months,Verified,145000.00,0.14,632.66,0.13,28000.00,34.00,34629.00
534017,FL,INDIVIDUAL,3 years,AJILON CONSULTING,B,MORTGAGE,6/10/2021,4/16/2021,5/13/2021,Fully Paid,6/13/2021,690243,credit card,B4,60,months,Verified,81000.00,0.09,272.65,0.11,12400.00,16.00,15447.00
601556,CT,INDIVIDUAL,3 years,Eclipsys,B,MORTGAGE,10/10/2021,11/12/2021,3/12/2021,Fully Paid,4/12/2021,771898,credit card,B5,60,months,Verified,105997.00,0.23,257.64,0.10,12025.00,58.00,13520.00
875393,CA,INDIVIDUAL,4 years,Bank of Santa Clarita,B,MORTGAGE,10/11/2021,4/15/2021,3/14/2021,Fully Paid,4/14/2021,1089968,credit card,B2,60,months,Verified,69000.00,0.16,431.37,0.11,20000.00,50.00,24155.00
707687,CA,INDIVIDUAL,4 years,American Honda Motor Company,B,MORTGAGE,4/11/2021,5/16/2021,9/12/2021,Fully Paid,10/12/2021,900064,credit card,B3,60,months,Verified,75000.00,0.15,514.31,0.10,24000.00,29.00,27149.00
546793,CO,INDIVIDUAL,4 years,Sports Authority,B,MORTGAGE,7/10/2021,12/12/2021,1/13/2021,Fully Paid,2/13/2021,705078,credit card,B4,60,months,Verified,57500.00,0.20,329.82,0.11,15000.00,30.00,18291.00
707479,DC,INDIVIDUAL,4 years,City of Alexandria,B,MORTGAGE,3/11/2021,2/13/2021,4/12/2021,Fully Paid,5/12/2021,899840,credit card,B4,60,months,Verified,80000.00,0.22,324.20,0.11,15000.00,47.00,16497.00
949898,NJ,INDIVIDUAL,5 years,Toms River Regional Schools,B,MORTGAGE,11/11/2021,5/16/2021,3/15/2021,Fully Paid,4/15/2021,1186121,credit card,B3,60,months,Verified,57500.00,0.14,419.87,0.12,19000.00,20.00,24444.00
1055757,WI,INDIVIDUAL,5 years,Aurora Baycare Medical Center,B,MORTGAGE,12/11/2021,8/14/2021,7/14/2021,Fully Paid,8/14/2021,1287526,credit card,B3,60,months,Verified,52000.00,0.20,353.58,0.12,16000.00,23.00,19854.00
978147,TX,INDIVIDUAL,5 years,NCC Media,B,MORTGAGE,10/11/2021,5/16/2021,1/15/2021,Fully Paid,2/15/2021,1201182,credit card,B3,60,months,Verified,125000.00,0.11,662.95,0.12,30000.00,30.00,38425.00
608169,MI,INDIVIDUAL,5 years,Blue Cross Blue Shield of Michigan,B,MORTGAGE,11/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,780166,credit card,B4,60,months,Verified,65730.00,0.09,266.06,0.10,20000.00,16.00,15295.00
644529,PA,INDIVIDUAL,5 years,Child & Family Focus,B,MORTGAGE,1/11/2021,3/16/2021,8/12/2021,Fully Paid,9/12/2021,824755,credit card,B5,60,months,Verified,58000.00,0.24,423.14,0.10,19750.00,44.00,22598.00
707476,DC,INDIVIDUAL,6 years,Serco Inc.,B,MORTGAGE,3/11/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,899834,credit card,B4,60,months,Verified,117000.00,0.17,400.93,0.11,18550.00,33.00,20401.00
858050,TX,INDIVIDUAL,7 years,T-Mobile USA,B,MORTGAGE,9/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1070580,credit card,B3,60,months,Verified,39600.00,0.14,396.71,0.11,18250.00,26.00,22629.00
598652,CO,INDIVIDUAL,8 years,Verint Systems Inc,B,MORTGAGE,11/10/2021,12/15/2021,11/15/2021,Fully Paid,12/15/2021,768371,credit card,B3,60,months,Verified,56100.00,0.17,421.22,0.10,20000.00,23.00,25273.00
878547,KY,INDIVIDUAL,< 1 year,Hancock Bank & Trust,B,MORTGAGE,10/11/2021,3/16/2021,2/16/2021,Fully Paid,3/16/2021,1093302,credit card,B3,60,months,Verified,58000.00,0.24,679.52,0.12,30750.00,27.00,40570.00
603918,GA,INDIVIDUAL,< 1 year,Deloitte Consulting,B,MORTGAGE,10/10/2021,2/14/2021,9/12/2021,Fully Paid,10/12/2021,774874,credit card,B3,60,months,Verified,120000.00,0.14,358.03,0.10,17000.00,35.00,19565.00
670337,UT,INDIVIDUAL,< 1 year,V Capital,B,MORTGAGE,3/11/2021,9/14/2021,5/13/2021,Fully Paid,6/13/2021,856982,credit card,B3,60,months,Verified,75000.00,0.20,235.19,0.10,10975.00,38.00,13019.00
853254,CA,INDIVIDUAL,< 1 year,SDG&E,B,MORTGAGE,8/11/2021,4/15/2021,4/15/2021,Fully Paid,5/15/2021,1034194,credit card,B4,60,months,Verified,118000.00,0.09,480.43,0.11,35000.00,28.00,28179.00
867821,CA,INDIVIDUAL,1 year,DACM Project Management,B,MORTGAGE,9/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,1066059,credit card,B5,60,months,Verified,128000.00,0.16,449.80,0.12,28000.00,37.00,25332.00
559499,RI,INDIVIDUAL,10+ years,Hewlett Packard,B,MORTGAGE,8/10/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,720224,credit card,B3,60,months,Verified,55000.00,0.13,327.04,0.11,15000.00,21.00,18645.00
655264,IL,INDIVIDUAL,10+ years,Chicago Public Schools,B,MORTGAGE,1/11/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,838062,credit card,B4,60,months,Verified,76000.00,0.13,237.75,0.11,11000.00,27.00,13526.00
893788,FL,INDIVIDUAL,10+ years,ecolab,B,MORTGAGE,10/11/2021,2/16/2021,11/15/2021,Fully Paid,12/15/2021,1110944,credit card,B5,60,months,Verified,51600.00,0.25,94.90,0.13,4200.00,33.00,5625.00
601119,IL,INDIVIDUAL,3 years,CS STARS LLC,B,MORTGAGE,10/10/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,771393,credit card,B4,60,months,Verified,180000.00,0.20,424.85,0.10,20000.00,29.00,24341.00
996273,VA,INDIVIDUAL,9 years,"M.C. Dean, Inc.",B,MORTGAGE,11/11/2021,6/13/2021,6/13/2021,Fully Paid,7/13/2021,1220894,credit card,B4,60,months,Verified,96575.00,0.21,471.61,0.12,21000.00,24.00,24646.00
601131,TX,INDIVIDUAL,< 1 year,Total Immersion Software,B,MORTGAGE,11/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,771407,credit card,B3,60,months,Verified,100000.00,0.18,276.95,0.10,20000.00,22.00,16596.00
526810,CO,INDIVIDUAL,< 1 year,VMware,B,MORTGAGE,6/10/2021,10/15/2021,6/15/2021,Fully Paid,7/15/2021,681489,credit card,B4,60,months,Verified,83000.00,0.09,274.85,0.11,20000.00,48.00,16491.00
868562,FL,INDIVIDUAL,10+ years,DOD,B,MORTGAGE,9/11/2021,12/15/2021,9/15/2021,Fully Paid,10/15/2021,1082324,credit card,B5,60,months,Verified,55800.00,0.19,399.76,0.12,20000.00,39.00,23691.00
610497,MO,INDIVIDUAL,10+ years,Boeing Company,B,MORTGAGE,11/10/2021,12/14/2021,11/14/2021,Fully Paid,12/14/2021,782914,credit card,B5,60,months,Verified,74000.00,0.24,335.84,0.10,24000.00,23.00,19932.00
824566,CA,INDIVIDUAL,4 years,State of California,B,MORTGAGE,8/11/2021,11/15/2021,11/13/2021,Fully Paid,12/13/2021,1033293,credit card,B4,60,months,Verified,60000.00,0.13,439.76,0.11,20000.00,21.00,24267.00
604219,RI,INDIVIDUAL,5 years,Dept of Veterans Affairs,B,MORTGAGE,10/10/2021,4/16/2021,8/13/2021,Fully Paid,9/13/2021,775220,credit card,B3,60,months,Verified,80263.00,0.25,305.38,0.10,14500.00,40.00,17465.00
670092,VA,INDIVIDUAL,10+ years,Department of Veterans Affairs,B,MORTGAGE,2/11/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,856708,credit card,B5,60,months,Verified,108795.00,0.04,261.57,0.11,12000.00,35.00,12645.00
868972,NY,INDIVIDUAL,1 year,Montefiore Medical Center,C,MORTGAGE,9/11/2021,6/15/2021,6/15/2021,Fully Paid,7/15/2021,1082777,credit card,C1,60,months,Verified,100000.00,0.22,363.97,0.13,16000.00,40.00,21413.00
684880,CA,INDIVIDUAL,10+ years,Orange County Sheriff's Department,C,MORTGAGE,3/11/2021,10/11/2021,9/11/2021,Fully Paid,10/11/2021,874405,credit card,C1,60,months,Verified,110000.00,0.05,506.01,0.13,22400.00,30.00,23777.00
538757,CA,INDIVIDUAL,10+ years,Ramona Unified School District,C,MORTGAGE,7/10/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,695759,credit card,C1,60,months,Verified,114107.00,0.12,457.42,0.13,20000.00,22.00,26174.00
826386,CA,INDIVIDUAL,10+ years,United States Postal Service,C,MORTGAGE,8/11/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,1035256,credit card,C1,60,months,Verified,62544.00,0.13,551.64,0.13,24250.00,32.00,26730.00
431072,CA,INDIVIDUAL,10+ years,AES,C,MORTGAGE,9/10/2021,9/13/2021,3/13/2021,Fully Paid,4/13/2021,511482,credit card,C1,60,months,Verified,65700.00,0.13,395.67,0.13,24000.00,17.00,21930.00
598009,TX,INDIVIDUAL,10+ years,GE Oil & Gas,C,MORTGAGE,10/10/2021,10/15/2021,11/15/2021,Fully Paid,12/15/2021,767564,credit card,C1,60,months,Verified,175000.00,0.13,571.78,0.13,25000.00,46.00,34306.00
